parent,arm,method,metric,value,valid_pairs,planned_pairs
sp_workplace,H,plugin,signed_delta_error_2,-0.030916896412217437,3,3
snap_email_eu,H,plugin,signed_delta_error_2,-0.07395403419378827,3,3
snap_collegemsg,H,plugin,signed_delta_error_2,-0.28649446329861067,3,3
snap_mathoverflow,H,plugin,signed_delta_error_2,-0.09925706580690341,3,3
nr_digg_reply,H,plugin,signed_delta_error_2,-0.0013659831621731114,3,3
sp_hospital,H,plugin,sign_agreement_2,1.0,3,3
sp_highschool2013,H,plugin,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,H,plugin,sign_agreement_2,1.0,3,3
sp_workplace,H,plugin,sign_agreement_2,1.0,3,3
snap_email_eu,H,plugin,sign_agreement_2,1.0,3,3
snap_collegemsg,H,plugin,sign_agreement_2,1.0,3,3
snap_mathoverflow,H,plugin,sign_agreement_2,1.0,3,3
nr_digg_reply,H,plugin,sign_agreement_2,1.0,3,3
sp_hospital,H,median,AE_Delta_2,0.3898156277436348,3,3
sp_highschool2013,H,median,AE_Delta_2,0.17772430388449645,3,3
copenhagen_bluetooth,H,median,AE_Delta_2,0.2678360367157048,3,3
sp_workplace,H,median,AE_Delta_2,0.3420683200748713,3,3
snap_email_eu,H,median,AE_Delta_2,0.18146165338645415,3,3
snap_collegemsg,H,median,AE_Delta_2,0.4067784361902009,3,3
snap_mathoverflow,H,median,AE_Delta_2,0.2664028172310704,3,3
nr_digg_reply,H,median,AE_Delta_2,0.005084845282132582,3,3
sp_hospital,H,median,Delta_ProfileAE,0.45719929762949957,3,3
sp_highschool2013,H,median,Delta_ProfileAE,0.23745273289790308,3,3
copenhagen_bluetooth,H,median,Delta_ProfileAE,0.32414183327046403,3,3
sp_workplace,H,median,Delta_ProfileAE,0.2366050538137576,3,3
snap_email_eu,H,median,Delta_ProfileAE,0.14389317729083662,3,3
snap_collegemsg,H,median,Delta_ProfileAE,0.17654285301344125,3,3
snap_mathoverflow,H,median,Delta_ProfileAE,0.11456039279520816,3,3
nr_digg_reply,H,median,Delta_ProfileAE,0.0014532323410251893,3,3
sp_hospital,H,median,signed_delta_error_2,-0.3898156277436348,3,3
sp_highschool2013,H,median,signed_delta_error_2,-0.17772430388449645,3,3
copenhagen_bluetooth,H,median,signed_delta_error_2,-0.2678360367157048,3,3
sp_workplace,H,median,signed_delta_error_2,-0.3420683200748713,3,3
snap_email_eu,H,median,signed_delta_error_2,-0.18146165338645415,3,3
snap_collegemsg,H,median,signed_delta_error_2,-0.4067784361902009,3,3
snap_mathoverflow,H,median,signed_delta_error_2,-0.2664028172310704,3,3
nr_digg_reply,H,median,signed_delta_error_2,-0.005084845282132582,3,3
sp_hospital,H,median,sign_agreement_2,0.0,3,3
sp_highschool2013,H,median,sign_agreement_2,0.0,3,3
copenhagen_bluetooth,H,median,sign_agreement_2,0.0,3,3
sp_workplace,H,median,sign_agreement_2,0.0,3,3
snap_email_eu,H,median,sign_agreement_2,0.0,3,3
snap_collegemsg,H,median,sign_agreement_2,0.0,3,3
snap_mathoverflow,H,median,sign_agreement_2,0.0,3,3
nr_digg_reply,H,median,sign_agreement_2,0.0,3,3
sp_hospital,H,extratrees_pooled,AE_Delta_2,0.0930832285190801,3,3
sp_highschool2013,H,extratrees_pooled,AE_Delta_2,0.08014207687040037,3,3
copenhagen_bluetooth,H,extratrees_pooled,AE_Delta_2,0.031742575436512134,3,3
sp_workplace,H,extratrees_pooled,AE_Delta_2,0.17252462078578887,3,3
snap_email_eu,H,extratrees_pooled,AE_Delta_2,0.09359025163517959,3,3
snap_collegemsg,H,extratrees_pooled,AE_Delta_2,0.280962627086999,3,3
snap_mathoverflow,H,extratrees_pooled,AE_Delta_2,0.13717522251384248,3,3
nr_digg_reply,H,extratrees_pooled,AE_Delta_2,0.0033604209355363422,3,3
sp_hospital,H,extratrees_pooled,Delta_ProfileAE,0.11326887447120614,3,3
sp_highschool2013,H,extratrees_pooled,Delta_ProfileAE,0.06718892427990844,3,3
copenhagen_bluetooth,H,extratrees_pooled,Delta_ProfileAE,0.09334903284948336,3,3
sp_workplace,H,extratrees_pooled,Delta_ProfileAE,0.14937619429200788,3,3
snap_email_eu,H,extratrees_pooled,Delta_ProfileAE,0.0896344121247957,3,3
snap_collegemsg,H,extratrees_pooled,Delta_ProfileAE,0.12079576467047952,3,3
snap_mathoverflow,H,extratrees_pooled,Delta_ProfileAE,0.04039652784038609,3,3
nr_digg_reply,H,extratrees_pooled,Delta_ProfileAE,0.0010113910740062349,3,3
sp_hospital,H,extratrees_pooled,signed_delta_error_2,-0.0930832285190801,3,3
sp_highschool2013,H,extratrees_pooled,signed_delta_error_2,-0.08014207687040037,3,3
copenhagen_bluetooth,H,extratrees_pooled,signed_delta_error_2,-0.031742575436512134,3,3
sp_workplace,H,extratrees_pooled,signed_delta_error_2,-0.17252462078578887,3,3
snap_email_eu,H,extratrees_pooled,signed_delta_error_2,-0.09359025163517959,3,3
snap_collegemsg,H,extratrees_pooled,signed_delta_error_2,-0.280962627086999,3,3
snap_mathoverflow,H,extratrees_pooled,signed_delta_error_2,-0.13717522251384248,3,3
nr_digg_reply,H,extratrees_pooled,signed_delta_error_2,-0.0033604209355363422,3,3
sp_hospital,H,extratrees_pooled,sign_agreement_2,1.0,3,3
sp_highschool2013,H,extratrees_pooled,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,H,extratrees_pooled,sign_agreement_2,1.0,3,3
sp_workplace,H,extratrees_pooled,sign_agreement_2,1.0,3,3
snap_email_eu,H,extratrees_pooled,sign_agreement_2,1.0,3,3
snap_collegemsg,H,extratrees_pooled,sign_agreement_2,1.0,3,3
snap_mathoverflow,H,extratrees_pooled,sign_agreement_2,1.0,3,3
nr_digg_reply,H,extratrees_pooled,sign_agreement_2,1.0,3,3
sp_hospital,H,extratrees_real_only,AE_Delta_2,0.2934314497841987,3,3
sp_highschool2013,H,extratrees_real_only,AE_Delta_2,0.06308160941094913,3,3
copenhagen_bluetooth,H,extratrees_real_only,AE_Delta_2,0.18777217331156787,3,3
sp_workplace,H,extratrees_real_only,AE_Delta_2,0.23913873529616814,3,3
snap_email_eu,H,extratrees_real_only,AE_Delta_2,0.1652669849015692,3,3
snap_collegemsg,H,extratrees_real_only,AE_Delta_2,0.3178078196403974,3,3
snap_mathoverflow,H,extratrees_real_only,AE_Delta_2,0.12928183829372913,3,3
nr_digg_reply,H,extratrees_real_only,AE_Delta_2,0.006826106715094222,3,3
sp_hospital,H,extratrees_real_only,Delta_ProfileAE,0.32617939800783957,3,3
sp_highschool2013,H,extratrees_real_only,Delta_ProfileAE,0.06530968720050069,3,3
copenhagen_bluetooth,H,extratrees_real_only,Delta_ProfileAE,0.2030786170857711,3,3
sp_workplace,H,extratrees_real_only,Delta_ProfileAE,0.1777771016311264,3,3
snap_email_eu,H,extratrees_real_only,Delta_ProfileAE,0.10476513807999945,3,3
snap_collegemsg,H,extratrees_real_only,Delta_ProfileAE,0.12512420815532216,3,3
snap_mathoverflow,H,extratrees_real_only,Delta_ProfileAE,0.03906706912811145,3,3
nr_digg_reply,H,extratrees_real_only,Delta_ProfileAE,0.002006013698925809,3,3
sp_hospital,H,extratrees_real_only,signed_delta_error_2,-0.2934314497841987,3,3
sp_highschool2013,H,extratrees_real_only,signed_delta_error_2,-0.06308160941094913,3,3
copenhagen_bluetooth,H,extratrees_real_only,signed_delta_error_2,-0.18777217331156787,3,3
sp_workplace,H,extratrees_real_only,signed_delta_error_2,-0.23913873529616814,3,3
snap_email_eu,H,extratrees_real_only,signed_delta_error_2,-0.1652669849015692,3,3
snap_collegemsg,H,extratrees_real_only,signed_delta_error_2,-0.3178078196403974,3,3
snap_mathoverflow,H,extratrees_real_only,signed_delta_error_2,-0.12928183829372913,3,3
nr_digg_reply,H,extratrees_real_only,signed_delta_error_2,-0.006826106715094222,3,3
sp_hospital,H,extratrees_real_only,sign_agreement_2,1.0,3,3
sp_highschool2013,H,extratrees_real_only,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,H,extratrees_real_only,sign_agreement_2,1.0,3,3
sp_workplace,H,extratrees_real_only,sign_agreement_2,1.0,3,3
snap_email_eu,H,extratrees_real_only,sign_agreement_2,1.0,3,3
snap_collegemsg,H,extratrees_real_only,sign_agreement_2,1.0,3,3
snap_mathoverflow,H,extratrees_real_only,sign_agreement_2,1.0,3,3
nr_digg_reply,H,extratrees_real_only,sign_agreement_2,0.0,3,3
sp_hospital,H,primary_corrector,AE_Delta_2,0.0768869870143642,3,3
sp_highschool2013,H,primary_corrector,AE_Delta_2,0.11411808340354027,3,3
copenhagen_bluetooth,H,primary_corrector,AE_Delta_2,0.04145985196965207,3,3
sp_workplace,H,primary_corrector,AE_Delta_2,0.025154181409554038,3,3
snap_email_eu,H,primary_corrector,AE_Delta_2,0.06967164209886767,3,3
snap_collegemsg,H,primary_corrector,AE_Delta_2,0.17189267306378142,3,3
snap_mathoverflow,H,primary_corrector,AE_Delta_2,0.059493015963514785,3,3
nr_digg_reply,H,primary_corrector,AE_Delta_2,0.0024804828957711795,3,3
sp_hospital,H,primary_corrector,Delta_ProfileAE,0.10380484617529984,3,3
sp_highschool2013,H,primary_corrector,Delta_ProfileAE,0.14832124561514612,3,3
copenhagen_bluetooth,H,primary_corrector,Delta_ProfileAE,0.12277853630342382,3,3
sp_workplace,H,primary_corrector,Delta_ProfileAE,0.07386650477126495,3,3
snap_email_eu,H,primary_corrector,Delta_ProfileAE,0.06386377854584974,3,3
snap_collegemsg,H,primary_corrector,Delta_ProfileAE,0.0857719647329155,3,3
snap_mathoverflow,H,primary_corrector,Delta_ProfileAE,0.031026306598163737,3,3
nr_digg_reply,H,primary_corrector,Delta_ProfileAE,0.0007901910614465062,3,3
sp_hospital,H,primary_corrector,signed_delta_error_2,-0.022771892516361858,3,3
sp_highschool2013,H,primary_corrector,signed_delta_error_2,0.11411808340354027,3,3
copenhagen_bluetooth,H,primary_corrector,signed_delta_error_2,0.04145985196965207,3,3
sp_workplace,H,primary_corrector,signed_delta_error_2,0.006581644172966157,3,3
snap_email_eu,H,primary_corrector,signed_delta_error_2,-0.06967164209886767,3,3
snap_collegemsg,H,primary_corrector,signed_delta_error_2,-0.17189267306378142,3,3
snap_mathoverflow,H,primary_corrector,signed_delta_error_2,0.059493015963514785,3,3
nr_digg_reply,H,primary_corrector,signed_delta_error_2,0.0024804828957711795,3,3
sp_hospital,H,primary_corrector,sign_agreement_2,1.0,3,3
sp_highschool2013,H,primary_corrector,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,H,primary_corrector,sign_agreement_2,1.0,3,3
sp_workplace,H,primary_corrector,sign_agreement_2,1.0,3,3
snap_email_eu,H,primary_corrector,sign_agreement_2,1.0,3,3
snap_collegemsg,H,primary_corrector,sign_agreement_2,1.0,3,3
snap_mathoverflow,H,primary_corrector,sign_agreement_2,1.0,3,3
nr_digg_reply,H,primary_corrector,sign_agreement_2,1.0,3,3
sp_hospital,H,qwen_nonthinking,AE_Delta_2,0.4215565993561604,9,9
sp_highschool2013,H,qwen_nonthinking,AE_Delta_2,0.5665633474657195,9,9
copenhagen_bluetooth,H,qwen_nonthinking,AE_Delta_2,0.4986502507788815,9,9
sp_workplace,H,qwen_nonthinking,AE_Delta_2,0.31942167108615405,9,9
snap_email_eu,H,qwen_nonthinking,AE_Delta_2,0.29557276449756525,9,9
snap_collegemsg,H,qwen_nonthinking,AE_Delta_2,0.371383228147934,9,9
snap_mathoverflow,H,qwen_nonthinking,AE_Delta_2,0.1336003130256745,9,9
nr_digg_reply,H,qwen_nonthinking,AE_Delta_2,0.17032390607976305,9,9
sp_hospital,H,qwen_nonthinking,Delta_ProfileAE,0.4440436518388451,9,9
sp_highschool2013,H,qwen_nonthinking,Delta_ProfileAE,0.5092965700317023,9,9
copenhagen_bluetooth,H,qwen_nonthinking,Delta_ProfileAE,0.49608253698813864,9,9
sp_workplace,H,qwen_nonthinking,Delta_ProfileAE,0.3071511984609786,9,9
snap_email_eu,H,qwen_nonthinking,Delta_ProfileAE,0.31954750442673746,9,9
snap_collegemsg,H,qwen_nonthinking,Delta_ProfileAE,0.19178383998972237,9,9
snap_mathoverflow,H,qwen_nonthinking,Delta_ProfileAE,0.11546907098282734,9,9
nr_digg_reply,H,qwen_nonthinking,Delta_ProfileAE,0.1015480806242212,9,9
sp_hospital,H,qwen_nonthinking,signed_delta_error_2,-0.4090711832991904,9,9
sp_highschool2013,H,qwen_nonthinking,signed_delta_error_2,-0.4727243038844965,9,9
copenhagen_bluetooth,H,qwen_nonthinking,signed_delta_error_2,-0.45705825893792695,9,9
sp_workplace,H,qwen_nonthinking,signed_delta_error_2,0.011376124369573113,9,9
snap_email_eu,H,qwen_nonthinking,signed_delta_error_2,-0.29557276449756525,9,9
snap_collegemsg,H,qwen_nonthinking,signed_delta_error_2,-0.30622288063464537,9,9
snap_mathoverflow,H,qwen_nonthinking,signed_delta_error_2,0.01181940499115183,9,9
nr_digg_reply,H,qwen_nonthinking,signed_delta_error_2,0.012470710273422973,9,9
sp_hospital,H,qwen_nonthinking,sign_agreement_2,0.6666666666666666,9,9
sp_highschool2013,H,qwen_nonthinking,sign_agreement_2,0.1111111111111111,9,9
copenhagen_bluetooth,H,qwen_nonthinking,sign_agreement_2,0.3333333333333333,9,9
sp_workplace,H,qwen_nonthinking,sign_agreement_2,0.8888888888888888,9,9
snap_email_eu,H,qwen_nonthinking,sign_agreement_2,0.4444444444444444,9,9
snap_collegemsg,H,qwen_nonthinking,sign_agreement_2,0.4444444444444444,9,9
snap_mathoverflow,H,qwen_nonthinking,sign_agreement_2,1.0,9,9
nr_digg_reply,H,qwen_nonthinking,sign_agreement_2,0.5555555555555556,9,9
sp_hospital,H,qwen_thinking,AE_Delta_2,0.2563618475270706,9,9
sp_highschool2013,H,qwen_thinking,AE_Delta_2,0.20305527561972422,9,9
copenhagen_bluetooth,H,qwen_thinking,AE_Delta_2,0.2861037401204773,9,9
sp_workplace,H,qwen_thinking,AE_Delta_2,0.2310820267248999,9,9
snap_email_eu,H,qwen_thinking,AE_Delta_2,0.3067503066813634,9,9
snap_collegemsg,H,qwen_thinking,AE_Delta_2,0.38765756148126734,9,9
snap_mathoverflow,H,qwen_thinking,AE_Delta_2,0.36430523179503915,9,9
nr_digg_reply,H,qwen_thinking,AE_Delta_2,0.1649608115192637,9,9
sp_hospital,H,qwen_thinking,Delta_ProfileAE,0.300371263988128,9,9
sp_highschool2013,H,qwen_thinking,Delta_ProfileAE,0.16217493859096288,9,9
copenhagen_bluetooth,H,qwen_thinking,Delta_ProfileAE,0.24310434058427394,9,9
sp_workplace,H,qwen_thinking,Delta_ProfileAE,0.23054659595486923,9,9
snap_email_eu,H,qwen_thinking,Delta_ProfileAE,0.20869550597824257,9,9
snap_collegemsg,H,qwen_thinking,Delta_ProfileAE,0.1677590887090299,9,9
snap_mathoverflow,H,qwen_thinking,Delta_ProfileAE,0.14712944971020303,9,9
nr_digg_reply,H,qwen_thinking,Delta_ProfileAE,0.06147444577440735,9,9
sp_hospital,H,qwen_thinking,signed_delta_error_2,-0.14658884996585705,9,9
sp_highschool2013,H,qwen_thinking,signed_delta_error_2,0.18415558500439244,9,9
copenhagen_bluetooth,H,qwen_thinking,signed_delta_error_2,-0.012967848071260328,9,9
sp_workplace,H,qwen_thinking,signed_delta_error_2,-0.16096387563042688,9,9
snap_email_eu,H,qwen_thinking,signed_delta_error_2,-0.17439993040867635,9,9
snap_collegemsg,H,qwen_thinking,signed_delta_error_2,-0.33564610285686747,9,9
snap_mathoverflow,H,qwen_thinking,signed_delta_error_2,-0.21050803945329266,9,9
nr_digg_reply,H,qwen_thinking,signed_delta_error_2,-0.05527807608910042,9,9
sp_hospital,H,qwen_thinking,sign_agreement_2,0.6666666666666666,9,9
sp_highschool2013,H,qwen_thinking,sign_agreement_2,1.0,9,9
copenhagen_bluetooth,H,qwen_thinking,sign_agreement_2,0.6666666666666666,9,9
sp_workplace,H,qwen_thinking,sign_agreement_2,0.6666666666666666,9,9
snap_email_eu,H,qwen_thinking,sign_agreement_2,0.4444444444444444,9,9
snap_collegemsg,H,qwen_thinking,sign_agreement_2,0.7777777777777778,9,9
snap_mathoverflow,H,qwen_thinking,sign_agreement_2,0.5555555555555556,9,9
nr_digg_reply,H,qwen_thinking,sign_agreement_2,0.7777777777777778,9,9
sp_hospital,B,plugin,AE_Delta_2,0.18857671601079726,3,3
sp_highschool2013,B,plugin,AE_Delta_2,0.04053821506362031,3,3
copenhagen_bluetooth,B,plugin,AE_Delta_2,0.15274612219331796,3,3
sp_workplace,B,plugin,AE_Delta_2,0.1664163274559126,3,3
snap_email_eu,B,plugin,AE_Delta_2,0.11871209605747904,3,3
snap_collegemsg,B,plugin,AE_Delta_2,0.30775783140457874,3,3
snap_mathoverflow,B,plugin,AE_Delta_2,0.2068810895776712,3,3
nr_digg_reply,B,plugin,AE_Delta_2,0.004114432102928381,3,3
sp_hospital,B,plugin,Delta_ProfileAE,0.3623373306807359,3,3
sp_highschool2013,B,plugin,Delta_ProfileAE,0.14486172800022035,3,3
copenhagen_bluetooth,B,plugin,Delta_ProfileAE,0.2596876689307066,3,3
sp_workplace,B,plugin,Delta_ProfileAE,0.15974640397413287,3,3
snap_email_eu,B,plugin,Delta_ProfileAE,0.11173131034925593,3,3
snap_collegemsg,B,plugin,Delta_ProfileAE,0.14631879862927485,3,3
snap_mathoverflow,B,plugin,Delta_ProfileAE,0.0958874270978472,3,3
nr_digg_reply,B,plugin,Delta_ProfileAE,0.0011520638433576735,3,3
sp_hospital,B,plugin,signed_delta_error_2,-0.18857671601079726,3,3
sp_highschool2013,B,plugin,signed_delta_error_2,-0.04053821506362031,3,3
copenhagen_bluetooth,B,plugin,signed_delta_error_2,-0.15274612219331796,3,3
sp_workplace,B,plugin,signed_delta_error_2,-0.1664163274559126,3,3
snap_email_eu,B,plugin,signed_delta_error_2,-0.11871209605747904,3,3
snap_collegemsg,B,plugin,signed_delta_error_2,-0.30775783140457874,3,3
snap_mathoverflow,B,plugin,signed_delta_error_2,-0.2068810895776712,3,3
nr_digg_reply,B,plugin,signed_delta_error_2,-0.004114432102928381,3,3
sp_hospital,B,plugin,sign_agreement_2,1.0,3,3
sp_highschool2013,B,plugin,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,B,plugin,sign_agreement_2,1.0,3,3
sp_workplace,B,plugin,sign_agreement_2,1.0,3,3
snap_email_eu,B,plugin,sign_agreement_2,1.0,3,3
snap_collegemsg,B,plugin,sign_agreement_2,1.0,3,3
snap_mathoverflow,B,plugin,sign_agreement_2,1.0,3,3
nr_digg_reply,B,plugin,sign_agreement_2,1.0,3,3
sp_hospital,B,median,AE_Delta_2,0.3898156277436348,3,3
sp_highschool2013,B,median,AE_Delta_2,0.17772430388449645,3,3
copenhagen_bluetooth,B,median,AE_Delta_2,0.2678360367157048,3,3
sp_workplace,B,median,AE_Delta_2,0.3420683200748713,3,3
snap_email_eu,B,median,AE_Delta_2,0.18146165338645415,3,3
snap_collegemsg,B,median,AE_Delta_2,0.4067784361902009,3,3
snap_mathoverflow,B,median,AE_Delta_2,0.2664028172310704,3,3
nr_digg_reply,B,median,AE_Delta_2,0.005084845282132582,3,3
sp_hospital,B,median,Delta_ProfileAE,0.45719929762949957,3,3
sp_highschool2013,B,median,Delta_ProfileAE,0.23745273289790308,3,3
copenhagen_bluetooth,B,median,Delta_ProfileAE,0.32414183327046403,3,3
sp_workplace,B,median,Delta_ProfileAE,0.2366050538137576,3,3
snap_email_eu,B,median,Delta_ProfileAE,0.14389317729083662,3,3
snap_collegemsg,B,median,Delta_ProfileAE,0.17654285301344125,3,3
snap_mathoverflow,B,median,Delta_ProfileAE,0.11456039279520816,3,3
nr_digg_reply,B,median,Delta_ProfileAE,0.0014532323410251893,3,3
sp_hospital,B,median,signed_delta_error_2,-0.3898156277436348,3,3
sp_highschool2013,B,median,signed_delta_error_2,-0.17772430388449645,3,3
copenhagen_bluetooth,B,median,signed_delta_error_2,-0.2678360367157048,3,3
sp_workplace,B,median,signed_delta_error_2,-0.3420683200748713,3,3
snap_email_eu,B,median,signed_delta_error_2,-0.18146165338645415,3,3
snap_collegemsg,B,median,signed_delta_error_2,-0.4067784361902009,3,3
snap_mathoverflow,B,median,signed_delta_error_2,-0.2664028172310704,3,3
nr_digg_reply,B,median,signed_delta_error_2,-0.005084845282132582,3,3
sp_hospital,B,median,sign_agreement_2,0.0,3,3
sp_highschool2013,B,median,sign_agreement_2,0.0,3,3
copenhagen_bluetooth,B,median,sign_agreement_2,0.0,3,3
sp_workplace,B,median,sign_agreement_2,0.0,3,3
snap_email_eu,B,median,sign_agreement_2,0.0,3,3
snap_collegemsg,B,median,sign_agreement_2,0.0,3,3
snap_mathoverflow,B,median,sign_agreement_2,0.0,3,3
nr_digg_reply,B,median,sign_agreement_2,0.0,3,3
sp_hospital,B,extratrees_pooled,AE_Delta_2,0.045912639302320236,3,3
sp_highschool2013,B,extratrees_pooled,AE_Delta_2,0.01038719318700528,3,3
copenhagen_bluetooth,B,extratrees_pooled,AE_Delta_2,0.21958305408602993,3,3
sp_workplace,B,extratrees_pooled,AE_Delta_2,0.02719045290705437,3,3
snap_email_eu,B,extratrees_pooled,AE_Delta_2,0.07582527465646634,3,3
snap_collegemsg,B,extratrees_pooled,AE_Delta_2,0.11161248041205779,3,3
snap_mathoverflow,B,extratrees_pooled,AE_Delta_2,0.02198174742534646,3,3
nr_digg_reply,B,extratrees_pooled,AE_Delta_2,0.006687192983555059,3,3
sp_hospital,B,extratrees_pooled,Delta_ProfileAE,0.1360338975849248,3,3
sp_highschool2013,B,extratrees_pooled,Delta_ProfileAE,0.04663520223338868,3,3
copenhagen_bluetooth,B,extratrees_pooled,Delta_ProfileAE,0.26204059421880455,3,3
sp_workplace,B,extratrees_pooled,Delta_ProfileAE,0.05542923540209941,3,3
snap_email_eu,B,extratrees_pooled,Delta_ProfileAE,0.06101045033867986,3,3
snap_collegemsg,B,extratrees_pooled,Delta_ProfileAE,0.04139150598994924,3,3
snap_mathoverflow,B,extratrees_pooled,Delta_ProfileAE,0.07543768099384289,3,3
nr_digg_reply,B,extratrees_pooled,Delta_ProfileAE,0.0018851504969454225,3,3
sp_hospital,B,extratrees_pooled,signed_delta_error_2,0.008661824398878804,3,3
sp_highschool2013,B,extratrees_pooled,signed_delta_error_2,-0.01038719318700528,3,3
copenhagen_bluetooth,B,extratrees_pooled,signed_delta_error_2,-0.21958305408602993,3,3
sp_workplace,B,extratrees_pooled,signed_delta_error_2,-0.01712344211051055,3,3
snap_email_eu,B,extratrees_pooled,signed_delta_error_2,-0.07582527465646634,3,3
snap_collegemsg,B,extratrees_pooled,signed_delta_error_2,-0.11161248041205779,3,3
snap_mathoverflow,B,extratrees_pooled,signed_delta_error_2,-0.02198174742534646,3,3
nr_digg_reply,B,extratrees_pooled,signed_delta_error_2,-0.006687192983555059,3,3
sp_hospital,B,extratrees_pooled,sign_agreement_2,1.0,3,3
sp_highschool2013,B,extratrees_pooled,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,B,extratrees_pooled,sign_agreement_2,1.0,3,3
sp_workplace,B,extratrees_pooled,sign_agreement_2,1.0,3,3
snap_email_eu,B,extratrees_pooled,sign_agreement_2,1.0,3,3
snap_collegemsg,B,extratrees_pooled,sign_agreement_2,1.0,3,3
snap_mathoverflow,B,extratrees_pooled,sign_agreement_2,1.0,3,3
nr_digg_reply,B,extratrees_pooled,sign_agreement_2,0.0,3,3
sp_hospital,B,extratrees_real_only,AE_Delta_2,0.11482897264730191,3,3
sp_highschool2013,B,extratrees_real_only,AE_Delta_2,0.02311104009310022,3,3
copenhagen_bluetooth,B,extratrees_real_only,AE_Delta_2,0.2359383519247851,3,3
sp_workplace,B,extratrees_real_only,AE_Delta_2,0.2146702785983584,3,3
snap_email_eu,B,extratrees_real_only,AE_Delta_2,0.16366926775185048,3,3
snap_collegemsg,B,extratrees_real_only,AE_Delta_2,0.10810615776492402,3,3
snap_mathoverflow,B,extratrees_real_only,AE_Delta_2,0.04148472043161403,3,3
nr_digg_reply,B,extratrees_real_only,AE_Delta_2,0.004245003510627127,3,3
sp_hospital,B,extratrees_real_only,Delta_ProfileAE,0.21340851226598267,3,3
sp_highschool2013,B,extratrees_real_only,Delta_ProfileAE,0.07149145484065035,3,3
copenhagen_bluetooth,B,extratrees_real_only,Delta_ProfileAE,0.2797193338814283,3,3
sp_workplace,B,extratrees_real_only,Delta_ProfileAE,0.1520124948548194,3,3
snap_email_eu,B,extratrees_real_only,Delta_ProfileAE,0.11873716025467648,3,3
snap_collegemsg,B,extratrees_real_only,Delta_ProfileAE,0.04063868113575786,3,3
snap_mathoverflow,B,extratrees_real_only,Delta_ProfileAE,0.054153067200290214,3,3
nr_digg_reply,B,extratrees_real_only,Delta_ProfileAE,0.0011736582556679622,3,3
sp_hospital,B,extratrees_real_only,signed_delta_error_2,-0.11482897264730191,3,3
sp_highschool2013,B,extratrees_real_only,signed_delta_error_2,-0.02311104009310022,3,3
copenhagen_bluetooth,B,extratrees_real_only,signed_delta_error_2,-0.2359383519247851,3,3
sp_workplace,B,extratrees_real_only,signed_delta_error_2,-0.2146702785983584,3,3
snap_email_eu,B,extratrees_real_only,signed_delta_error_2,-0.16366926775185048,3,3
snap_collegemsg,B,extratrees_real_only,signed_delta_error_2,-0.10810615776492402,3,3
snap_mathoverflow,B,extratrees_real_only,signed_delta_error_2,-0.04148472043161403,3,3
nr_digg_reply,B,extratrees_real_only,signed_delta_error_2,-0.004245003510627127,3,3
sp_hospital,B,extratrees_real_only,sign_agreement_2,1.0,3,3
sp_highschool2013,B,extratrees_real_only,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,B,extratrees_real_only,sign_agreement_2,1.0,3,3
sp_workplace,B,extratrees_real_only,sign_agreement_2,1.0,3,3
snap_email_eu,B,extratrees_real_only,sign_agreement_2,1.0,3,3
snap_collegemsg,B,extratrees_real_only,sign_agreement_2,1.0,3,3
snap_mathoverflow,B,extratrees_real_only,sign_agreement_2,1.0,3,3
nr_digg_reply,B,extratrees_real_only,sign_agreement_2,0.6666666666666666,3,3
sp_hospital,B,primary_corrector,AE_Delta_2,0.08480078526934201,3,3
sp_highschool2013,B,primary_corrector,AE_Delta_2,0.028110830330972763,3,3
copenhagen_bluetooth,B,primary_corrector,AE_Delta_2,0.15689912692667377,3,3
sp_workplace,B,primary_corrector,AE_Delta_2,0.049192030637076924,3,3
snap_email_eu,B,primary_corrector,AE_Delta_2,0.10785304713525329,3,3
snap_collegemsg,B,primary_corrector,AE_Delta_2,0.11371612615554991,3,3
snap_mathoverflow,B,primary_corrector,AE_Delta_2,0.2988174428327001,3,3
nr_digg_reply,B,primary_corrector,AE_Delta_2,0.006976121922582623,3,3
sp_hospital,B,primary_corrector,Delta_ProfileAE,0.2216928083194492,3,3
sp_highschool2013,B,primary_corrector,Delta_ProfileAE,0.08263179304326801,3,3
copenhagen_bluetooth,B,primary_corrector,Delta_ProfileAE,0.2279012890011212,3,3
sp_workplace,B,primary_corrector,Delta_ProfileAE,0.07748929397544918,3,3
snap_email_eu,B,primary_corrector,Delta_ProfileAE,0.08642808248167465,3,3
snap_collegemsg,B,primary_corrector,Delta_ProfileAE,0.04131341424170128,3,3
snap_mathoverflow,B,primary_corrector,Delta_ProfileAE,0.15400047869885025,3,3
nr_digg_reply,B,primary_corrector,Delta_ProfileAE,0.0018819210782202698,3,3
sp_hospital,B,primary_corrector,signed_delta_error_2,-0.08480078526934201,3,3
sp_highschool2013,B,primary_corrector,signed_delta_error_2,0.028110830330972763,3,3
copenhagen_bluetooth,B,primary_corrector,signed_delta_error_2,-0.15689912692667377,3,3
